    INFO: 2026-08-12 00:22:23,077:               log.py:   20: Logging to C:\Users\GUEST USER\Documents\spintronics\mdpdf.log
   DEBUG: 2026-08-12 00:22:23,657:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,659:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/F1WHiyq.png" alt="Image" width="70%"
   DEBUG: 2026-08-12 00:22:23,659:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:23,660:      pdf_renderer.py:  470: printSegment: It
   DEBUG: 2026-08-12 00:22:23,661:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,663:      pdf_renderer.py:  470: printSegment: s the same with spintronics. The spintronic battery doesn
   DEBUG: 2026-08-12 00:22:23,664:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,665:      pdf_renderer.py:  470: printSegment: t 
   DEBUG: 2026-08-12 00:22:23,666:      pdf_renderer.py:  470: printSegment: make
   DEBUG: 2026-08-12 00:22:23,667:      pdf_renderer.py:  470: printSegment:  chain, it simply pulls a loop of chain around a
   DEBUG: 2026-08-12 00:22:23,668:      pdf_renderer.py:  470: printSegment: circuit.
   DEBUG: 2026-08-12 00:22:23,669:      pdf_renderer.py:  470: printSegment: What happens if you don
   DEBUG: 2026-08-12 00:22:23,670:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,671:      pdf_renderer.py:  470: printSegment: t make a loop?
   DEBUG: 2026-08-12 00:22:23,674:      pdf_renderer.py:  470: printSegment: In spintronics, the chain flies out onto the floor, and it eventually stops running. Luckily, in electronics, the electrons
   DEBUG: 2026-08-12 00:22:23,675:      pdf_renderer.py:  470: printSegment: don
   DEBUG: 2026-08-12 00:22:23,676:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,681:      pdf_renderer.py:  470: printSegment: t spill out onto the floor. That would leave a very dangerous situation in your house, and the power station
   DEBUG: 2026-08-12 00:22:23,682:      pdf_renderer.py:  470: printSegment: would run out of electrons to push
   DEBUG: 2026-08-12 00:22:23,683:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:23,684:      pdf_renderer.py:  470: printSegment: NEW PART UNLOCKED
   DEBUG: 2026-08-12 00:22:23,692:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,701:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//788d1b0c-d5ac-4597-9749-bc8f5e3e9d85/markdown_3/imgs/img_in_image_box_348_265_636_699.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A31Z%2F-1%2F%2F7279aee7626743085322a93e428ca9d48ab3fc15739f3efc266ab9622f1d2a24" alt="Image" width="24%" /></div>
   DEBUG: 2026-08-12 00:22:23,702:      pdf_renderer.py:  470: printSegment: <p style="text-align: center;"><b>THE SPINTRONIC SWITCH</b></p>
   DEBUG: 2026-08-12 00:22:23,703:      pdf_renderer.py:  470: printSegment: PURPOSE:
   DEBUG: 2026-08-12 00:22:23,704:      pdf_renderer.py:  470: printSegment: A SWITCH IS LIKE A MASSIVE RESISTOR THAT YOU CAN TOGGLE ON AND OFF.
   DEBUG: 2026-08-12 00:22:23,705:      pdf_renderer.py:  470: printSegment: DETAIL:
   DEBUG: 2026-08-12 00:22:23,711:      pdf_renderer.py:  470: printSegment: WHEN THE SWITCH IS ON (PUSHED DOWN), IT HAS NO RESISTANCE. WHEN THE SWITCH IS OFF
   DEBUG: 2026-08-12 00:22:23,712:      pdf_renderer.py:  470: printSegment: (UP), IT HAS SUCH A HIGH RESISTANCE THAT YOU CAN
   DEBUG: 2026-08-12 00:22:23,713:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,713:      pdf_renderer.py:  470: printSegment: T EVEN TURN IT.
   DEBUG: 2026-08-12 00:22:23,714:      pdf_renderer.py:  470: printSegment: CHALLENGE 6: THE SWITCH
   DEBUG: 2026-08-12 00:22:23,715:      pdf_renderer.py:  470: printSegment: MAKE THE RESISTOR (R1) TURN ON AND OFF WITH A SWITCH.
   DEBUG: 2026-08-12 00:22:23,723:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,732:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//e6fb7cb1-b7d1-4156-aa72-88042cd255d4/markdown_0/imgs/img_in_image_box_201_946_541_1610.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A30Z%2F-1%2F%2F6b7c8d575740e279de10526bb674d2d1ab857999c1e58d10de6417391c16e779" alt="Image" width="28%" /></div>
   DEBUG: 2026-08-12 00:22:23,733:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:23,734:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:23,735:      pdf_renderer.py:  470: printSegment: 1 × Chain
   DEBUG: 2026-08-12 00:22:23,735:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:23,736:      pdf_renderer.py:  470: printSegment: 1 × Switch
   DEBUG: 2026-08-12 00:22:23,737:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★☆☆☆☆
   DEBUG: 2026-08-12 00:22:23,738:      pdf_renderer.py:  470: printSegment: CHALLENGE 7: A SWITCH IN THE LOOP
   DEBUG: 2026-08-12 00:22:23,739:      pdf_renderer.py:  470: printSegment: TURN THE RESISTOR (R1) ON AND OFF WITH A SWITCH.
   DEBUG: 2026-08-12 00:22:23,747:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,756:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//e6fb7cb1-b7d1-4156-aa72-88042cd255d4/markdown_1/imgs/img_in_image_box_202_891_633_1503.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A31Z%2F-1%2F%2F7573e0f01c11dc8d7bf3e21cb073ced1fd4ab09ce937df0c6e5bb3522fa4580c" alt="Image" width="36%" /></div>
   DEBUG: 2026-08-12 00:22:23,757:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:23,758:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:23,758:      pdf_renderer.py:  470: printSegment: 1 × Chain
   DEBUG: 2026-08-12 00:22:23,759:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:23,760:      pdf_renderer.py:  470: printSegment: 1 × Switch
   DEBUG: 2026-08-12 00:22:23,761:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★☆☆☆☆
   DEBUG: 2026-08-12 00:22:23,761:      pdf_renderer.py:  470: printSegment: Tutorial 4: Chain Tension
   DEBUG: 2026-08-12 00:22:23,762:      pdf_renderer.py:  470: printSegment: Spintronic circuits are 
   DEBUG: 2026-08-12 00:22:23,763:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:23,764:      pdf_renderer.py:  470: printSegment: analog.
   DEBUG: 2026-08-12 00:22:23,765:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:23,766:      pdf_renderer.py:  470: printSegment:  What does that mean? Well, things that are analog are 
   DEBUG: 2026-08-12 00:22:23,767:      pdf_renderer.py:  470: printSegment: continuous
   DEBUG: 2026-08-12 00:22:23,768:      pdf_renderer.py:  470: printSegment: . For example,
   DEBUG: 2026-08-12 00:22:23,769:      pdf_renderer.py:  470: printSegment: take these graphs:
   DEBUG: 2026-08-12 00:22:23,772:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,773:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/PVwbnLi.png" alt="Image" width="70%"
   DEBUG: 2026-08-12 00:22:23,774:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:23,776:      pdf_renderer.py:  470: printSegment: Things that are analog could have an 
   DEBUG: 2026-08-12 00:22:23,777:      pdf_renderer.py:  470: printSegment: infinite number of possible values
   DEBUG: 2026-08-12 00:22:23,779:      pdf_renderer.py:  470: printSegment:  (like the graph on the left). The opposite
   DEBUG: 2026-08-12 00:22:23,780:      pdf_renderer.py:  470: printSegment: of analog is 
   DEBUG: 2026-08-12 00:22:23,780:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:23,781:      pdf_renderer.py:  470: printSegment: digital.
   DEBUG: 2026-08-12 00:22:23,781:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:23,782:      pdf_renderer.py:  470: printSegment:  Things that are digital can only have 
   DEBUG: 2026-08-12 00:22:23,783:      pdf_renderer.py:  470: printSegment: certain values
   DEBUG: 2026-08-12 00:22:23,784:      pdf_renderer.py:  470: printSegment:  (like the graph on the right).
   DEBUG: 2026-08-12 00:22:23,784:      pdf_renderer.py:  470: printSegment: Analog is pretty great, right?
   DEBUG: 2026-08-12 00:22:23,785:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:23,786:      pdf_renderer.py:  470: printSegment:  The tricky part about things that are analog is that 
   DEBUG: 2026-08-12 00:22:23,787:      pdf_renderer.py:  470: printSegment: every little imperfection
   DEBUG: 2026-08-12 00:22:23,799:      pdf_renderer.py:  470: printSegment:  affects it.
   DEBUG: 2026-08-12 00:22:23,806:      pdf_renderer.py:  470: printSegment: For example, the speed a spintronic resistor turns is affected by things like the temperature, air resistance, humidity,
   DEBUG: 2026-08-12 00:22:23,807:      pdf_renderer.py:  470: printSegment: physical imperfections, and other things you can
   DEBUG: 2026-08-12 00:22:23,808:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,809:      pdf_renderer.py:  470: printSegment: t easily control.
   DEBUG: 2026-08-12 00:22:23,809:      pdf_renderer.py:  470: printSegment: Eventually, you
   DEBUG: 2026-08-12 00:22:23,810:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,811:      pdf_renderer.py:  470: printSegment: ll learn ways to design circuits that can 
   DEBUG: 2026-08-12 00:22:23,812:      pdf_renderer.py:  470: printSegment: tolerate
   DEBUG: 2026-08-12 00:22:23,812:      pdf_renderer.py:  470: printSegment:  imperfections, but for now, we
   DEBUG: 2026-08-12 00:22:23,813:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,815:      pdf_renderer.py:  470: printSegment: re going to focus on
   DEBUG: 2026-08-12 00:22:23,816:      pdf_renderer.py:  470: printSegment: one important thing that you can control: 
   DEBUG: 2026-08-12 00:22:23,817:      pdf_renderer.py:  470: printSegment: <u>
   DEBUG: 2026-08-12 00:22:23,818:      pdf_renderer.py:  470: printSegment: chain tension
   DEBUG: 2026-08-12 00:22:23,819:      pdf_renderer.py:  470: printSegment: </u>
   DEBUG: 2026-08-12 00:22:23,819:      pdf_renderer.py:  470: printSegment: .
   DEBUG: 2026-08-12 00:22:23,821:      pdf_renderer.py:  470: printSegment: Connect two switches together with chain, like this:
   DEBUG: 2026-08-12 00:22:23,828:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,836:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//e6fb7cb1-b7d1-4156-aa72-88042cd255d4/markdown_3/imgs/img_in_image_box_419_252_746_552.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A33Z%2F-1%2F%2Fccaf6e32f19ac45134ea19d7b07bd29f8b9d7551f31b0d8038afed1a349193a1" alt="Image" width="27%" /></div>
   DEBUG: 2026-08-12 00:22:23,838:      pdf_renderer.py:  470: printSegment: First, gently slide the switches 
   DEBUG: 2026-08-12 00:22:23,839:      pdf_renderer.py:  470: printSegment: away
   DEBUG: 2026-08-12 00:22:23,846:      pdf_renderer.py:  470: printSegment:  from each other so that the chain is tight. Make sure both switches are ON, and
   DEBUG: 2026-08-12 00:22:23,847:      pdf_renderer.py:  470: printSegment: then spin the switches with your finger. Do the switches spin freely?
   DEBUG: 2026-08-12 00:22:23,855:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,863:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//e6fb7cb1-b7d1-4156-aa72-88042cd255d4/markdown_3/imgs/img_in_image_box_393_769_775_887.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A33Z%2F-1%2F%2F6d8ace06120c5b208cbffa00a76be4fb38dc2d2f26a3f93cb320dfdc92316615" alt="Image" width="32%" /></div>
   DEBUG: 2026-08-12 00:22:23,865:      pdf_renderer.py:  470: printSegment: Second, slide one switch just a tiny bit 
   DEBUG: 2026-08-12 00:22:23,866:      pdf_renderer.py:  470: printSegment: toward
   DEBUG: 2026-08-12 00:22:23,867:      pdf_renderer.py:  470: printSegment:  the other so that the chain has just a 
   DEBUG: 2026-08-12 00:22:23,867:      pdf_renderer.py:  470: printSegment: little bit of slack
   DEBUG: 2026-08-12 00:22:23,870:      pdf_renderer.py:  470: printSegment: . Now spin the
   DEBUG: 2026-08-12 00:22:23,872:      pdf_renderer.py:  470: printSegment: switches with your finger. Do they spin freely now?
   DEBUG: 2026-08-12 00:22:23,880:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,888:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//e6fb7cb1-b7d1-4156-aa72-88042cd255d4/markdown_3/imgs/img_in_image_box_430_1127_737_1249.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A33Z%2F-1%2F%2F3e3509d32375d95305003cad4884f654afb6e4a858be85d933f14de74999eafd" alt="Image" width="25%" /></div>
   DEBUG: 2026-08-12 00:22:23,890:      pdf_renderer.py:  470: printSegment: When chains are tight, they add a lot of resistance. Make sure you leave 
   DEBUG: 2026-08-12 00:22:23,891:      pdf_renderer.py:  470: printSegment: <u>
   DEBUG: 2026-08-12 00:22:23,892:      pdf_renderer.py:  470: printSegment: just a little bit of slack
   DEBUG: 2026-08-12 00:22:23,893:      pdf_renderer.py:  470: printSegment: </u>
   DEBUG: 2026-08-12 00:22:23,894:      pdf_renderer.py:  470: printSegment:  when
   DEBUG: 2026-08-12 00:22:23,895:      pdf_renderer.py:  470: printSegment: you connect parts together.
   DEBUG: 2026-08-12 00:22:23,896:      pdf_renderer.py:  470: printSegment: CHALLENGE 8: THE 
   DEBUG: 2026-08-12 00:22:23,897:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:23,898:      pdf_renderer.py:  470: printSegment: AND
   DEBUG: 2026-08-12 00:22:23,899:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:23,899:      pdf_renderer.py:  470: printSegment:  GATE
   DEBUG: 2026-08-12 00:22:23,901:      pdf_renderer.py:  470: printSegment: BUILD A CIRCUIT THAT TURNS THE RESISTOR ONLY WHEN BOTH SWITCHES S1 AND S2 ARE ON.
   DEBUG: 2026-08-12 00:22:23,904:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,906:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/GVxUFDN.png" alt="Image" width="48%"
   DEBUG: 2026-08-12 00:22:23,907:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:23,908:      pdf_renderer.py:  470: printSegment: STARTING SETUP
   DEBUG: 2026-08-12 00:22:23,916:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,925:      pdf_renderer.py:  470: printSegment: src="https://pplines-online.bj.bcebos.com/deploy/official/paddleocr/pp-ocr-vl-16-online//ff34e5c3-7f56-49a8-96e7-274b031db228/markdown_0/imgs/img_in_image_box_221_877_550_1443.jpg?authorization=bce-auth-v1%2FALTAKDN8mY5KlNI7zaRpLmOqrw%2F2026-08-11T07%3A56%3A47Z%2F-1%2F%2Fd88f4be1359a40efeaa02b29f7fccee375e2c7a6b03f3190ae64f519f6beefea" alt="Image" width="27%" /></div>
   DEBUG: 2026-08-12 00:22:23,927:      pdf_renderer.py:  470: printSegment: AVAILABLE PARTS
   DEBUG: 2026-08-12 00:22:23,928:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:23,929:      pdf_renderer.py:  470: printSegment: 1 × 500 Ω
   DEBUG: 2026-08-12 00:22:23,929:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2026-08-12 00:22:23,930:      pdf_renderer.py:  470: printSegment: 3 × Chain
   DEBUG: 2026-08-12 00:22:23,931:      pdf_renderer.py:  470: printSegment: DIFFICULTY: ★☆☆☆☆
   DEBUG: 2026-08-12 00:22:23,933:      pdf_renderer.py:  470: printSegment: Tutorial 5: Current
   DEBUG: 2026-08-12 00:22:23,934:      pdf_renderer.py:  470: printSegment: How fast does electricity flow through wires? Incredibly fast, right?
   DEBUG: 2026-08-12 00:22:23,935:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:23,936:      pdf_renderer.py:  470: printSegment:  NOPE
   DEBUG: 2026-08-12 00:22:23,937:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:23,938:      pdf_renderer.py:  470: printSegment:  Electrons move more like the chains in
   DEBUG: 2026-08-12 00:22:23,938:      pdf_renderer.py:  470: printSegment: spintronics.
   DEBUG: 2026-08-12 00:22:23,945:      pdf_renderer.py:  470: printSegment: How is that possible? Well imagine a long tube full of marbles. If you push a marble into one end, a marble pops out
   DEBUG: 2026-08-12 00:22:23,946:      pdf_renderer.py:  470: printSegment: the other end immediately, even though the marbles aren
   DEBUG: 2026-08-12 00:22:23,947:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,947:      pdf_renderer.py:  470: printSegment: t moving very fast.
   DEBUG: 2026-08-12 00:22:23,950:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,953:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/8otYgN7.png" alt="Image" width="80%"
   DEBUG: 2026-08-12 00:22:23,954:      pdf_renderer.py:  470: printSegment: /></div>
   DEBUG: 2026-08-12 00:22:23,955:      pdf_renderer.py:  470: printSegment: It
   DEBUG: 2026-08-12 00:22:23,956:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,963:      pdf_renderer.py:  470: printSegment: s the same with electrons in wires. Signals travel fast through wires, but only because the wires are already full of
   DEBUG: 2026-08-12 00:22:23,965:      pdf_renderer.py:  470: printSegment: electrons. Spintronic chains do this, too
   DEBUG: 2026-08-12 00:22:23,966:      pdf_renderer.py:  470: printSegment: !
   DEBUG: 2026-08-12 00:22:23,970:      pdf_renderer.py:  470: printSegment:  If you pull one end of a long chain, the other end moves immediately, even
   DEBUG: 2026-08-12 00:22:23,972:      pdf_renderer.py:  470: printSegment: though the chains aren
   DEBUG: 2026-08-12 00:22:23,973:      pdf_renderer.py:  470: printSegment: '
   DEBUG: 2026-08-12 00:22:23,974:      pdf_renderer.py:  470: printSegment: t moving very fast.
   DEBUG: 2026-08-12 00:22:23,977:      pdf_renderer.py:  470: printSegment: <div style="text-align: center;"><img
   DEBUG: 2026-08-12 00:22:23,978:      pdf_renderer.py:  470: printSegment: src="https://i.imgur.com/9qefx6b.png" width="70%" /></div>
   DEBUG: 2026-08-12 00:22:23,980:      pdf_renderer.py:  470: printSegment: The movement of chain (or electrons) through a circuit is called 
   DEBUG: 2026-08-12 00:22:23,981:      pdf_renderer.py:  470: printSegment: "
   DEBUG: 2026-08-12 00:22:23,982:      pdf_renderer.py:  470: printSegment: current.
   DEBUG: 2026-08-12 00:22:23,983:      pdf_renderer.py:  470: printSegment: "
